created_at,updated_at,external_id,patient_medical_id,sold_at,type,price_total,reason,status,deleted_at,global_id,caregiver_id,global_mme_id,global_user_id,global_sold_by_user_id,sale_items
07/17/2019 08:32pm,07/17/2019 08:32pm,DC94688F-3A8B-40BA-BB68-E9DEAE193396,,07/17/2019,retail_recreational,4.06,,sale,,WAR422194.SA21ZEUY,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 08:32pmupdated_at:07\/17\/2019 08:32pmexternal_id:DC94688F-3A8B-40BA-BB68-E9DEAE193396use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:4.06price_total:4.06returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:KK FL - Lemon Cheesecake - 01.0 Gram  [ Lemon Cheesecake - Usable Marijuana - 1.0g ]deleted_at:nullglobal_id:WAR422194.SI1YGL46global_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZEUYglobal_batch_id:WAR422194.BAC9HDOglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMISF}]
07/17/2019 06:13pm,07/17/2019 06:13pm,DC7D9968-7497-4AA0-A589-89B3F98D8248,,07/17/2019,retail_recreational,5.42,,sale,,WAR422194.SA21YYD6,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 06:13pmupdated_at:07\/17\/2019 06:13pmexternal_id:DC7D9968-7497-4AA0-A589-89B3F98D8248use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:5.42price_total:5.42returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:BB FL - Wedding Cake - 3.5 Gram  [ Wedding Cake - Usable Marijuana - 3.50 Gram ]deleted_at:nullglobal_id:WAR422194.SI1YFRJYglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21YYD6global_batch_id:WAR422194.BAC9HDRglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMISI}]
07/17/2019 04:23pm,07/17/2019 04:23pm,DA96D752-BF0C-43D1-BB5D-AB6F0253842F,,07/17/2019,retail_recreational,13.55,,sale,,WAR422194.SA21YK7I,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 04:23pmupdated_at:07\/17\/2019 04:23pmexternal_id:DA96D752-BF0C-43D1-BB5D-AB6F0253842Fuse_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:13.55price_total:13.55returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:CRR J FL - Dosidos - 03.5 Gram  [ Dosidos - Usable Marijuana - 3.50g ]deleted_at:nullglobal_id:WAR422194.SI1YF1N5global_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21YK7Iglobal_batch_id:WAR422194.BAC9HDIglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMIS9}]
07/17/2019 06:37pm,07/17/2019 06:37pm,D9E79058-9F1C-4E36-81C5-430EFB128F25,,07/17/2019,retail_recreational,48.10,,sale,,WAR422194.SA21Z1I3,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 06:37pmupdated_at:07\/17\/2019 06:37pmexternal_id:D9E79058-9F1C-4E36-81C5-430EFB128F25use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:16.94price_total:16.94returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:CRR J FL - Dosidos - 03.5 Gram  [ Dosidos - Usable Marijuana - 3.50g ]deleted_at:nullglobal_id:WAR422194.SI1YFX2Qglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21Z1I3global_batch_id:WAR422194.BAC9HDIglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMIS9}{created_at:07\/17\/2019 06:37pmupdated_at:07\/17\/2019 06:37pmexternal_id:D9E79058-9F1C-4E36-81C5-430EFB128F25use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:5.42price_total:5.42returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:BB FL - Glue Gun - 03.5 Gram  [ Glue Gun - Usable Marijuana - 3.50g ]deleted_at:nullglobal_id:WAR422194.SI1YFX2Xglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21Z1I3global_batch_id:WAR422194.BAC9HDUglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMISK}{created_at:07\/17\/2019 06:37pmupdated_at:07\/17\/2019 06:37pmexternal_id:D9E79058-9F1C-4E36-81C5-430EFB128F25use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:5.42price_total:5.42returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:BB FL - Glue Gun - 03.5 Gram  [ Glue Gun - Usable Marijuana - 3.50g ]deleted_at:nullglobal_id:WAR422194.SI1YFX37global_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21Z1I3global_batch_id:WAR422194.BAC9HDUglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMISK}{created_at:07\/17\/2019 06:37pmupdated_at:07\/17\/2019 06:37pmexternal_id:D9E79058-9F1C-4E36-81C5-430EFB128F25use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:20.32price_total:20.32returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:Ella Premium - Green Spirit - 03.5 Gram  [ Green Spirit - Usable Marijuana - 03.5 ]deleted_at:nullglobal_id:WAR422194.SI1YFX3Gglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21Z1I3global_batch_id:WAR422194.BAC9RUIglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMT0P}]
07/17/2019 10:22pm,07/17/2019 10:22pm,D9786B69-E352-4164-B77D-30C296A39F64,,07/17/2019,retail_recreational,16.25,,sale,,WAR422194.SA21ZP8E,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 10:22pmupdated_at:07\/17\/2019 10:22pmexternal_id:D9786B69-E352-4164-B77D-30C296A39F64use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:12.19price_total:12.19returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:0.00name:Sugar Wax 1gdeleted_at:nullglobal_id:WAR422194.SI1YH34Sglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZP8Eglobal_batch_id:WAR422194.BAC5L63global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBIE43}{created_at:07\/17\/2019 10:22pmupdated_at:07\/17\/2019 10:22pmexternal_id:D9786B69-E352-4164-B77D-30C296A39F64use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:4.06price_total:4.06returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:KK FL - Lemon Cheesecake - 01.0 Gram  [ Lemon Cheesecake - Usable Marijuana - 1.0g ]deleted_at:nullglobal_id:WAR422194.SI1YH34Tglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZP8Eglobal_batch_id:WAR422194.BAC9HDOglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMISF}]
07/17/2019 06:28pm,07/17/2019 06:28pm,D83A2FF3-E02D-4C5E-8AA2-48A3760AE6E2,,07/17/2019,retail_recreational,8.13,,sale,,WAR422194.SA21Z0CQ,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 06:28pmupdated_at:07\/17\/2019 06:28pmexternal_id:D83A2FF3-E02D-4C5E-8AA2-48A3760AE6E2use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:8.13price_total:8.13returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:DS BHO - Train Wreck - 01.0 Gram  [ Train Wreck - Marijuana Extract for Inhalation - 1g ]deleted_at:nullglobal_id:WAR422194.SI1YFV3Fglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21Z0CQglobal_batch_id:WAR422194.BAC79T8global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKGG5}]
07/17/2019 03:24pm,07/17/2019 03:24pm,D710B382-6DE8-4993-B8D4-F117B84DEBE5,,07/17/2019,retail_recreational,50.81,,sale,,WAR422194.SA21YDKE,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 03:24pmupdated_at:07\/17\/2019 03:24pmexternal_id:D710B382-6DE8-4993-B8D4-F117B84DEBE5use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:27.10price_total:27.10returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:Fireline Flower - Orange Crush - 03.5g  [ Orange Crush - Usable Marijuana - 03.5g ]deleted_at:nullglobal_id:WAR422194.SI1YEODUglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21YDKEglobal_batch_id:WAR422194.BAC2L6Tglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBFGBJ}{created_at:07\/17\/2019 03:24pmupdated_at:07\/17\/2019 03:24pmexternal_id:D710B382-6DE8-4993-B8D4-F117B84DEBE5use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:23.71price_total:23.71returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:03.5 Gram - Flower - Raspberry Dosido  [ Raspberry Dosido  - Usable Marijuana - 03.5 Gram ]deleted_at:nullglobal_id:WAR422194.SI1YEODYglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21YDKEglobal_batch_id:WAR422194.BAC7CK5global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKJFR}]
07/17/2019 04:22pm,07/17/2019 04:22pm,D6255BE3-A919-40F6-A229-2926CBA0A47A,,07/17/2019,retail_recreational,24.38,,sale,,WAR422194.SA21YK3Q,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 04:22pmupdated_at:07\/17\/2019 04:22pmexternal_id:D6255BE3-A919-40F6-A229-2926CBA0A47Ause_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:12.19price_total:12.19returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:DD BHO - Biscotti - 01.0 Gram  [ Biscotti - Marijuana Extract for Inhalation - 1.0g ]deleted_at:nullglobal_id:WAR422194.SI1YF1GIglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21YK3Qglobal_batch_id:WAR422194.BAC79TGglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKGGD}{created_at:07\/17\/2019 04:22pmupdated_at:07\/17\/2019 04:22pmexternal_id:D6255BE3-A919-40F6-A229-2926CBA0A47Ause_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:12.19price_total:12.19returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:DD BHO - Buddhas Kush - 01.0 gram  [ Buddhas Kush - Marijuana Extract for Inhalation - 1.0g ]deleted_at:nullglobal_id:WAR422194.SI1YF1GJglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21YK3Qglobal_batch_id:WAR422194.BAC79TKglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKGGH}]
07/17/2019 09:32pm,07/17/2019 09:32pm,D510F725-3F61-4594-8CDC-A2250BE8B767,,07/17/2019,retail_recreational,42.68,,sale,,WAR422194.SA21ZKX4,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 09:32pmupdated_at:07\/17\/2019 09:32pmexternal_id:D510F725-3F61-4594-8CDC-A2250BE8B767use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:21.34price_total:21.34returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:0.00name:Blood Diamond 3.5gdeleted_at:nullglobal_id:WAR422194.SI1YGVIZglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZKX4global_batch_id:WAR422194.BAC3KD4global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBGHHG}{created_at:07\/17\/2019 09:32pmupdated_at:07\/17\/2019 09:32pmexternal_id:D510F725-3F61-4594-8CDC-A2250BE8B767use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:21.34price_total:21.34returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:0.00name:Blood Diamond 3.5gdeleted_at:nullglobal_id:WAR422194.SI1YGVJ0global_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZKX4global_batch_id:WAR422194.BAC3KD4global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBGHHG}]
07/17/2019 10:07pm,07/17/2019 10:07pm,D4312E00-2E2D-4C00-8DAA-6F98C910D9E6,,07/17/2019,retail_recreational,89.63,,sale,,WAR422194.SA21ZO4T,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 10:07pmupdated_at:07\/17\/2019 10:07pmexternal_id:D4312E00-2E2D-4C00-8DAA-6F98C910D9E6use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:21.34price_total:21.34returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:3.50name:03.5 Gram - Flower - Sweet Amnesia  [ Sweet Amnesia  - Usable Marijuana - 3.5g ]deleted_at:nullglobal_id:WAR422194.SI1YH17Gglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZO4Tglobal_batch_id:WAR422194.BABWQBYglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INB9JDY}{created_at:07\/17\/2019 10:07pmupdated_at:07\/17\/2019 10:07pmexternal_id:D4312E00-2E2D-4C00-8DAA-6F98C910D9E6use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:25.61price_total:25.61returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:DISTILLATE - Wedding Cake - 1g - Indica  [ Wedding Cake - Marijuana Extract for Inhalation - 1 g ]deleted_at:nullglobal_id:WAR422194.SI1YH17Hglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZO4Tglobal_batch_id:WAR422194.BAC4GPVglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBHCO5}{created_at:07\/17\/2019 10:07pmupdated_at:07\/17\/2019 10:07pmexternal_id:D4312E00-2E2D-4C00-8DAA-6F98C910D9E6use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:25.61price_total:25.61returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:DISTILLATE - Dirty White Girl - 1g - Sativa  [ Dirty White Girl - Marijuana Extract for Inhalation - 1 g ]deleted_at:nullglobal_id:WAR422194.SI1YH17Jglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZO4Tglobal_batch_id:WAR422194.BAC4GPWglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBHCO6}{created_at:07\/17\/2019 10:07pmupdated_at:07\/17\/2019 10:07pmexternal_id:D4312E00-2E2D-4C00-8DAA-6F98C910D9E6use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:17.07price_total:17.07returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:0.00name:3.5g Flowerdeleted_at:nullglobal_id:WAR422194.SI1YH17Lglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZO4Tglobal_batch_id:WAR422194.BAC9TQEglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMUDN}]
07/17/2019 10:52pm,07/17/2019 10:52pm,D229908F-7F3F-4A59-8CD3-6EA2468FE2B1,,07/17/2019,retail_recreational,4.06,,sale,,WAR422194.SA21ZREV,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 10:52pmupdated_at:07\/17\/2019 10:52pmexternal_id:D229908F-7F3F-4A59-8CD3-6EA2468FE2B1use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:4.06price_total:4.06returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:KK FL - Maui Sunset - 01.0 Gram  [ Maui Sunset - Usable Marijuana - 1.0g ]deleted_at:nullglobal_id:WAR422194.SI1YH6VDglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21ZREVglobal_batch_id:WAR422194.BAC9HDQglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMISH}]
07/17/2019 01:18pm,07/17/2019 01:18pm,D0B172F8-4139-4F93-B5ED-184AA8E6D75C,,07/17/2019,retail_recreational,13.54,,sale,,WAR422194.SA21Y020,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 01:18pmupdated_at:07\/17\/2019 01:18pmexternal_id:D0B172F8-4139-4F93-B5ED-184AA8E6D75Cuse_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.77price_total:6.77returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:TS - Blue Dream - Tangerine - Single Cone - 1.0g  [ Blue Dream - Marijuana Mix Infused - Single Infused Cone ]deleted_at:nullglobal_id:WAR422194.SI1YDTWYglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21Y020global_batch_id:WAR422194.BAC7E11global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKL6G}{created_at:07\/17\/2019 01:18pmupdated_at:07\/17\/2019 01:18pmexternal_id:D0B172F8-4139-4F93-B5ED-184AA8E6D75Cuse_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.77price_total:6.77returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:TS - Green Crack - Green Apple - Single Cone - 1.0g  [ Green Crack - Marijuana Mix Infused - Single Infused Cone ]deleted_at:nullglobal_id:WAR422194.SI1YDTWZglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21Y020global_batch_id:WAR422194.BAC7E15global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKL6H}]
07/17/2019 04:38pm,07/17/2019 04:38pm,D06DA746-BE10-4A1F-92DB-10C6F93689A3,,07/17/2019,retail_recreational,42.68,,sale,,WAR422194.SA21YLZ8,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 04:38pmupdated_at:07\/17\/2019 04:38pmexternal_id:D06DA746-BE10-4A1F-92DB-10C6F93689A3use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:23.71price_total:23.71returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:0.00name:Marijuana Extract for Inhalationdeleted_at:nullglobal_id:WAR422194.SI1YF4WLglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21YLZ8global_batch_id:WAR422194.BABP7L6global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INB2MB6}{created_at:07\/17\/2019 04:38pmupdated_at:07\/17\/2019 04:38pmexternal_id:D06DA746-BE10-4A1F-92DB-10C6F93689A3use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:18.97price_total:18.97returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:0.00name:3.5g Flowerdeleted_at:nullglobal_id:WAR422194.SI1YF4WTglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21YLZ8global_batch_id:WAR422194.BAC9TQFglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBMUDO}]
07/17/2019 10:23am,07/17/2019 10:23am,CF70A5F9-C3B3-4202-B1CB-3A908A8085EC,,07/17/2019,retail_recreational,24.40,,sale,,WAR422194.SA21XNK9,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 10:23amupdated_at:07\/17\/2019 10:23amexternal_id:CF70A5F9-C3B3-4202-B1CB-3A908A8085ECuse_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.10price_total:6.10returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:TS - Hash Plant - Pineapple - Single Cone - 1.0g  [ Hash Plant - Marijuana Mix Infused - Single Infused Cone ]deleted_at:nullglobal_id:WAR422194.SI1YCZEJglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21XNK9global_batch_id:WAR422194.BAC7E10global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKL6E}{created_at:07\/17\/2019 10:23amupdated_at:07\/17\/2019 10:23amexternal_id:CF70A5F9-C3B3-4202-B1CB-3A908A8085ECuse_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.10price_total:6.10returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:TS - Blue Dream - Tangerine - Single Cone - 1.0g  [ Blue Dream - Marijuana Mix Infused - Single Infused Cone ]deleted_at:nullglobal_id:WAR422194.SI1YCZENglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21XNK9global_batch_id:WAR422194.BAC7E11global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKL6G}{created_at:07\/17\/2019 10:23amupdated_at:07\/17\/2019 10:23amexternal_id:CF70A5F9-C3B3-4202-B1CB-3A908A8085ECuse_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.10price_total:6.10returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:TS - Green Crack - Green Apple - Single Cone - 1.0g  [ Green Crack - Marijuana Mix Infused - Single Infused Cone ]deleted_at:nullglobal_id:WAR422194.SI1YCZEPglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21XNK9global_batch_id:WAR422194.BAC7E15global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKL6H}{created_at:07\/17\/2019 10:23amupdated_at:07\/17\/2019 10:23amexternal_id:CF70A5F9-C3B3-4202-B1CB-3A908A8085ECuse_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.10price_total:6.10returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:TS - Green Crack - Strawberry - Single Cone - 1.0g  [ Green Crack - Marijuana Mix Infused - Single Infused Cone ]deleted_at:nullglobal_id:WAR422194.SI1YCZERglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21XNK9global_batch_id:WAR422194.BAC7E16global_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKL6L}]
07/17/2019 12:25pm,07/17/2019 12:25pm,CF179F51-5711-4DF3-9F2E-4B526DB27043,,07/17/2019,retail_recreational,19.50,,sale,,WAR422194.SA21XUP8,,WAWA1.MMZ3,WAWA1.US2TT,WAWA1.US2TT,[{created_at:07\/17\/2019 12:25pmupdated_at:07\/17\/2019 12:25pmexternal_id:CF179F51-5711-4DF3-9F2E-4B526DB27043use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.50price_total:6.50returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:HG BHO - Ghost Train - 01.0 Gram  [ Ghost Train - Marijuana Extract for Inhalation - 1.0 Gram ]deleted_at:nullglobal_id:WAR422194.SI1YDI9Tglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21XUP8global_batch_id:WAR422194.BAC79TCglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKGG9}{created_at:07\/17\/2019 12:25pmupdated_at:07\/17\/2019 12:25pmexternal_id:CF179F51-5711-4DF3-9F2E-4B526DB27043use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.50price_total:6.50returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:HG BHO - Ghost Train - 01.0 Gram  [ Ghost Train - Marijuana Extract for Inhalation - 1.0 Gram ]deleted_at:nullglobal_id:WAR422194.SI1YDI9Wglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21XUP8global_batch_id:WAR422194.BAC79TCglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKGG9}{created_at:07\/17\/2019 12:25pmupdated_at:07\/17\/2019 12:25pmexternal_id:CF179F51-5711-4DF3-9F2E-4B526DB27043use_by_date:sold_at:07\/17\/2019qty:1.0000uom:eaunit_price:6.50price_total:6.50returned_reason:returned_at:0000-00-00 00:00:00total_marijuana_in_grams:1.00name:HG BHO - Kali Mist - 01.0 Gram  [ Kali Mist - Marijuana Extract for Inhalation - 1.0 Gram ]deleted_at:nullglobal_id:WAR422194.SI1YDI9Xglobal_mme_id:WAWA1.MMZ3global_user_id:WAWA1.US2TTglobal_sale_id:WAR422194.SA21XUP8global_batch_id:WAR422194.BAC79TEglobal_returned_by_user_id:nullglobal_inventory_id:WAR422194.INBKGGB}]
